2025-10-24 04:38:23,INFO,Successfully loaded 3 alarms from alarms.json
2025-10-24 04:38:23,SYSTEM,Program_starts
2025-10-24 04:38:23,UI,Menu_displayed_to_user
2025-10-24 04:38:27,INPUT,User_input:1
2025-10-24 04:38:27,SYSTEM,Background_monitoring_thread_started
2025-10-24 04:38:27,SYSTEM,Monitoring_thread_initialized_and_started
2025-10-24 04:38:27,SYSTEM,Monitoring_mode_started
2025-10-24 04:38:27,STATUS,STATUS_CHECK: CPU=32.0%, RAM=70.3%, Disk=67.3%
2025-10-24 04:50:01,STATUS,STATUS_CHECK: CPU=28.9%, RAM=72.3%, Disk=67.7%
2025-10-24 04:50:07,STATUS,STATUS_CHECK: CPU=28.2%, RAM=72.2%, Disk=67.7%
2025-10-24 04:50:12,STATUS,STATUS_CHECK: CPU=28.2%, RAM=68.8%, Disk=67.7%
2025-10-24 04:50:18,STATUS,STATUS_CHECK: CPU=28.4%, RAM=69.0%, Disk=67.7%
2025-10-24 04:50:23,STATUS,STATUS_CHECK: CPU=27.8%, RAM=69.2%, Disk=67.7%
2025-10-24 04:50:29,STATUS,STATUS_CHECK: CPU=27.1%, RAM=69.4%, Disk=67.7%
2025-10-24 04:50:34,STATUS,STATUS_CHECK: CPU=29.2%, RAM=69.6%, Disk=67.7%
2025-10-24 04:50:40,STATUS,STATUS_CHECK: CPU=29.9%, RAM=69.8%, Disk=67.7%
2025-10-24 04:50:45,STATUS,STATUS_CHECK: CPU=41.2%, RAM=70.4%, Disk=67.7%
2025-10-24 04:50:51,STATUS,STATUS_CHECK: CPU=28.2%, RAM=70.4%, Disk=67.7%
2025-10-24 04:50:56,STATUS,STATUS_CHECK: CPU=30.0%, RAM=70.9%, Disk=67.7%
2025-10-24 04:51:02,STATUS,STATUS_CHECK: CPU=36.8%, RAM=70.0%, Disk=67.7%
2025-10-24 04:51:08,STATUS,STATUS_CHECK: CPU=34.0%, RAM=70.2%, Disk=67.7%
2025-10-24 04:51:13,STATUS,STATUS_CHECK: CPU=28.6%, RAM=70.5%, Disk=67.7%
2025-10-24 04:51:19,STATUS,STATUS_CHECK: CPU=28.0%, RAM=70.4%, Disk=67.7%
2025-10-24 04:51:24,STATUS,STATUS_CHECK: CPU=32.4%, RAM=69.6%, Disk=67.7%
2025-10-24 04:51:30,STATUS,STATUS_CHECK: CPU=27.9%, RAM=69.0%, Disk=67.7%
2025-10-24 04:51:35,STATUS,STATUS_CHECK: CPU=29.5%, RAM=69.4%, Disk=67.7%
2025-10-24 04:51:41,STATUS,STATUS_CHECK: CPU=28.6%, RAM=69.7%, Disk=67.7%
2025-10-24 04:51:46,STATUS,STATUS_CHECK: CPU=34.8%, RAM=70.0%, Disk=67.7%
2025-10-24 04:51:52,STATUS,STATUS_CHECK: CPU=28.8%, RAM=70.1%, Disk=67.7%
2025-10-24 04:51:57,STATUS,STATUS_CHECK: CPU=27.9%, RAM=70.4%, Disk=67.7%
2025-10-24 04:52:03,STATUS,STATUS_CHECK: CPU=27.5%, RAM=68.9%, Disk=67.7%
2025-10-24 04:52:08,STATUS,STATUS_CHECK: CPU=29.4%, RAM=69.3%, Disk=67.7%
2025-10-24 04:52:14,STATUS,STATUS_CHECK: CPU=28.4%, RAM=69.5%, Disk=67.7%
2025-10-24 04:52:19,STATUS,STATUS_CHECK: CPU=28.4%, RAM=70.5%, Disk=67.7%
2025-10-24 04:52:25,STATUS,STATUS_CHECK: CPU=28.3%, RAM=70.1%, Disk=67.7%
2025-10-24 04:52:30,STATUS,STATUS_CHECK: CPU=29.0%, RAM=69.4%, Disk=67.7%
2025-10-24 04:52:36,STATUS,STATUS_CHECK: CPU=46.3%, RAM=70.5%, Disk=67.7%
2025-10-24 04:52:41,STATUS,STATUS_CHECK: CPU=33.3%, RAM=70.0%, Disk=67.7%
2025-10-24 04:52:47,STATUS,STATUS_CHECK: CPU=28.5%, RAM=70.6%, Disk=67.7%
2025-10-24 04:52:52,STATUS,STATUS_CHECK: CPU=29.1%, RAM=70.0%, Disk=67.7%
2025-10-24 04:52:58,STATUS,STATUS_CHECK: CPU=30.2%, RAM=70.1%, Disk=67.7%
2025-10-24 04:53:03,STATUS,STATUS_CHECK: CPU=50.7%, RAM=69.6%, Disk=67.7%
2025-10-24 04:53:09,STATUS,STATUS_CHECK: CPU=28.4%, RAM=69.7%, Disk=67.7%
2025-10-24 04:53:14,STATUS,STATUS_CHECK: CPU=28.0%, RAM=69.8%, Disk=67.7%
2025-10-24 04:53:20,STATUS,STATUS_CHECK: CPU=28.7%, RAM=69.6%, Disk=67.7%
2025-10-24 04:53:25,STATUS,STATUS_CHECK: CPU=29.1%, RAM=69.7%, Disk=67.7%
2025-10-24 04:53:31,STATUS,STATUS_CHECK: CPU=28.4%, RAM=69.9%, Disk=67.7%
2025-10-24 04:53:36,STATUS,STATUS_CHECK: CPU=28.7%, RAM=69.1%, Disk=67.7%
2025-10-24 04:53:42,STATUS,STATUS_CHECK: CPU=28.4%, RAM=69.4%, Disk=67.7%
2025-10-24 04:53:47,STATUS,STATUS_CHECK: CPU=27.9%, RAM=69.7%, Disk=67.7%
2025-10-24 04:53:53,STATUS,STATUS_CHECK: CPU=28.1%, RAM=69.8%, Disk=67.7%
2025-10-24 04:53:58,STATUS,STATUS_CHECK: CPU=28.1%, RAM=68.9%, Disk=67.7%
2025-10-24 04:54:04,STATUS,STATUS_CHECK: CPU=28.1%, RAM=69.3%, Disk=67.7%
2025-10-24 04:54:09,STATUS,STATUS_CHECK: CPU=32.2%, RAM=69.1%, Disk=67.7%
2025-10-24 04:54:15,STATUS,STATUS_CHECK: CPU=28.6%, RAM=69.2%, Disk=67.7%
2025-10-24 04:54:20,STATUS,STATUS_CHECK: CPU=29.9%, RAM=69.5%, Disk=67.7%
2025-10-24 04:54:26,STATUS,STATUS_CHECK: CPU=29.0%, RAM=66.9%, Disk=67.7%
2025-10-24 04:54:31,STATUS,STATUS_CHECK: CPU=58.9%, RAM=69.8%, Disk=67.7%
2025-10-24 04:54:37,STATUS,STATUS_CHECK: CPU=54.0%, RAM=77.6%, Disk=67.7%
2025-10-24 04:54:42,STATUS,STATUS_CHECK: CPU=26.4%, RAM=76.0%, Disk=67.7%
2025-10-24 04:54:48,STATUS,STATUS_CHECK: CPU=4.9%, RAM=74.5%, Disk=67.7%
2025-10-24 04:54:54,STATUS,STATUS_CHECK: CPU=6.4%, RAM=75.1%, Disk=67.7%
2025-10-24 04:54:59,STATUS,STATUS_CHECK: CPU=3.0%, RAM=74.9%, Disk=67.7%
2025-10-24 04:55:05,STATUS,STATUS_CHECK: CPU=28.7%, RAM=75.4%, Disk=67.7%
2025-10-24 04:55:10,STATUS,STATUS_CHECK: CPU=5.4%, RAM=75.3%, Disk=67.7%
2025-10-24 04:55:16,STATUS,STATUS_CHECK: CPU=30.1%, RAM=75.3%, Disk=67.7%
2025-10-24 04:55:21,STATUS,STATUS_CHECK: CPU=27.1%, RAM=73.1%, Disk=67.7%
2025-10-24 04:55:27,STATUS,STATUS_CHECK: CPU=4.5%, RAM=74.1%, Disk=67.7%
2025-10-24 04:55:32,STATUS,STATUS_CHECK: CPU=3.9%, RAM=75.4%, Disk=67.7%
2025-10-24 04:55:38,STATUS,STATUS_CHECK: CPU=5.5%, RAM=75.6%, Disk=67.7%
2025-10-24 04:55:43,STATUS,STATUS_CHECK: CPU=12.4%, RAM=75.2%, Disk=67.7%
2025-10-24 04:55:49,STATUS,STATUS_CHECK: CPU=10.3%, RAM=74.5%, Disk=67.7%
2025-10-24 04:55:54,STATUS,STATUS_CHECK: CPU=4.0%, RAM=75.7%, Disk=67.7%
2025-10-24 04:56:00,STATUS,STATUS_CHECK: CPU=4.5%, RAM=76.0%, Disk=67.7%
2025-10-24 04:56:05,STATUS,STATUS_CHECK: CPU=32.8%, RAM=74.2%, Disk=67.7%
2025-10-24 04:56:11,STATUS,STATUS_CHECK: CPU=10.0%, RAM=74.5%, Disk=67.7%
2025-10-24 04:56:16,STATUS,STATUS_CHECK: CPU=2.5%, RAM=73.7%, Disk=67.7%
2025-10-24 04:56:22,STATUS,STATUS_CHECK: CPU=5.4%, RAM=74.0%, Disk=67.7%
2025-10-24 04:56:27,STATUS,STATUS_CHECK: CPU=48.0%, RAM=75.8%, Disk=67.7%
2025-10-24 04:56:33,STATUS,STATUS_CHECK: CPU=63.0%, RAM=67.4%, Disk=67.7%
2025-10-24 04:56:38,STATUS,STATUS_CHECK: CPU=93.9%, RAM=72.0%, Disk=67.7%
2025-10-24 04:56:44,STATUS,STATUS_CHECK: CPU=75.0%, RAM=76.7%, Disk=67.7%
2025-10-24 04:56:49,STATUS,STATUS_CHECK: CPU=43.7%, RAM=75.8%, Disk=67.7%
2025-10-24 04:56:55,STATUS,STATUS_CHECK: CPU=25.6%, RAM=63.3%, Disk=68.4%
2025-10-24 04:57:00,STATUS,STATUS_CHECK: CPU=25.0%, RAM=63.9%, Disk=68.4%
2025-10-24 04:57:06,STATUS,STATUS_CHECK: CPU=4.0%, RAM=64.4%, Disk=68.4%
2025-10-24 04:57:11,STATUS,STATUS_CHECK: CPU=10.3%, RAM=66.0%, Disk=68.4%
2025-10-24 04:57:17,STATUS,STATUS_CHECK: CPU=3.4%, RAM=68.4%, Disk=68.4%
2025-10-24 04:57:22,STATUS,STATUS_CHECK: CPU=5.4%, RAM=68.9%, Disk=68.4%
2025-10-24 04:57:28,STATUS,STATUS_CHECK: CPU=3.0%, RAM=70.1%, Disk=68.4%
2025-10-24 04:57:33,STATUS,STATUS_CHECK: CPU=4.9%, RAM=71.7%, Disk=68.4%
2025-10-24 04:57:39,STATUS,STATUS_CHECK: CPU=3.0%, RAM=72.1%, Disk=68.4%
2025-10-24 04:57:44,STATUS,STATUS_CHECK: CPU=3.5%, RAM=72.8%, Disk=68.4%
